iridium	noble	34	[('noble', 'JJ')]	True	False
diameter	geometrical	22	[('geometrical', 'JJ')]	True	False
pakistan	asian	38	[('asian', 'JJ')]	True	False
tax rate	observable	14	[('observable', 'JJ')]	True	False
glaxosmithkline	international	277	[('international', 'JJ')]	True	False
brand name	intangible	43	[('intangible', 'JJ')]	True	False
hiv infection	medical	456	[('medical', 'JJ')]	True	False
respirator	medical	456	[('medical', 'JJ')]	True	False
unprotected sex	high	125	[('high', 'JJ')]	True	False
cougar	large	852	[('large', 'JJ')]	True	False
polyethylene	conventional	429	[('conventional', 'JJ')]	True	False
location	geographical	32	[('geographical', 'JJ')]	True	False
soil texture	abiotic	71	[('abiotic', 'JJ')]	True	False
democracy	european	108	[('european', 'JJ')]	True	False
dates of birth	personal	635	[('personal', 'JJ')]	True	False
description	statistical	99	[('statistical', 'JJ')]	True	False
png	popular	467	[('popular', 'JJ')]	True	False
illinois	large	852	[('large', 'JJ')]	True	False
fruit	nutritious	21	[('nutritious', 'JJ')]	True	False
date	natural	709	[('natural', 'JJ')]	True	False
sulfate	secondary	180	[('secondary', 'JJ')]	True	False
health belief model	theoretical	13	[('theoretical', 'JJ')]	True	False
oil	hard	160	[('hard', 'JJ')]	True	False
transportation	regional	56	[('regional', 'JJ')]	True	False
preparing correspondence	administrative	93	[('administrative', 'JJ')]	True	False
transcription factor	regulatory	41	[('regulatory', 'JJ')]	True	False
portable media player	portable electronic	43	[('portable', 'JJ'), ('electronic', 'JJ')]	True	False
nickel	valuable	127	[('valuable', 'JJ')]	True	False
video game	personal	635	[('personal', 'JJ')]	True	False
pregnancy	unusual	32	[('unusual', 'JJ')]	True	False
mechanical strength	mechanical	187	[('mechanical', 'JJ')]	True	False
coprecipitation	conventional	429	[('conventional', 'JJ')]	True	False
reading	strong	145	[('strong', 'JJ')]	True	False
dome	architectural	54	[('architectural', 'JJ')]	True	False
river	natural	709	[('natural', 'JJ')]	True	False
sex education	controversial	22	[('controversial', 'JJ')]	True	False
aids	systemic	124	[('systemic', 'JJ')]	True	False
toddler	small	653	[('small', 'JJ')]	True	False
water	ecological	39	[('ecological', 'JJ')]	True	False
accountability	ethical	26	[('ethical', 'JJ')]	True	False
music player	portable	91	[('portable', 'JJ')]	True	False
legal service	legal	102	[('legal', 'JJ')]	True	False
shortness of breath	single	74	[('single', 'JJ')]	True	False
tomato	healthy	115	[('healthy', 'JJ')]	True	False
green vegetable	healthy	115	[('healthy', 'JJ')]	True	False
phenylephrine	oral	110	[('oral', 'JJ')]	True	False
specific gravity	physical	686	[('physical', 'JJ')]	True	False
vitamins a	nutritional	48	[('nutritional', 'JJ')]	True	False
3m	global	202	[('global', 'JJ')]	True	False
fertilizer	industrial	201	[('industrial', 'JJ')]	True	False
high performance liquid chromatography	traditional	682	[('traditional', 'JJ')]	True	False
strategic planning	transferable	34	[('transferable', 'JJ')]	True	False
nasdaq	electronic	281	[('electronic', 'JJ')]	True	False
monoethanolamine	aqueous	12	[('aqueous', 'JJ')]	True	False
pond	environmental	592	[('environmental', 'JJ')]	True	False
meat	nutritious	21	[('nutritious', 'JJ')]	True	False
population	global	202	[('global', 'JJ')]	True	False
galileo	modern	309	[('modern', 'JJ')]	True	False
surgery	medical	456	[('medical', 'JJ')]	True	False
alcoholism	behavioral	65	[('behavioral', 'JJ')]	True	False
philadelphia	big	266	[('big', 'JJ')]	True	False
column	architectural	54	[('architectural', 'JJ')]	True	False
tempo	musical	86	[('musical', 'JJ')]	True	False
fruit	perishable	38	[('perishable', 'JJ')]	True	False
golden retrievers	popular	467	[('popular', 'JJ')]	True	False
ipod touch	popular	467	[('popular', 'JJ')]	True	False
spicejet	regional	56	[('regional', 'JJ')]	True	False
tax	sensitive	195	[('sensitive', 'JJ')]	True	False
blood pressure	systemic	124	[('systemic', 'JJ')]	True	False
chicago tribune	local	332	[('local', 'JJ')]	True	False
battery	recyclable	20	[('recyclable', 'JJ')]	True	False
camcorder	portable	91	[('portable', 'JJ')]	True	False
constipation	common	802	[('common', 'JJ')]	True	False
microarray	innovative	31	[('innovative', 'JJ')]	True	False
predation	ecological	39	[('ecological', 'JJ')]	True	False
amniocentesis	invasive	67	[('invasive', 'JJ')]	True	False
terephthalic acid	aromatic	59	[('aromatic', 'JJ')]	True	False
router	electronic	281	[('electronic', 'JJ')]	True	False
firearm	dangerous	53	[('dangerous', 'JJ')]	True	False
honesty	spiritual	27	[('spiritual', 'JJ')]	True	False
coleridge	romantic	12	[('romantic', 'JJ')]	True	False
derivative	financial	212	[('financial', 'JJ')]	True	False
chemotherapy	therapeutic	70	[('therapeutic', 'JJ')]	True	False
open	common	802	[('common', 'JJ')]	True	False
aging	traditional	682	[('traditional', 'JJ')]	True	False
graphene	carbonaceous	14	[('carbonaceous', 'JJ')]	True	False
dancing	recreational	163	[('recreational', 'JJ')]	True	False
alendronate	oral	110	[('oral', 'JJ')]	True	False
nationality	sociodemographic	28	[('sociodemographic', 'JJ')]	True	False
sunlight	physical	686	[('physical', 'JJ')]	True	False
thermal	environmental	592	[('environmental', 'JJ')]	True	False
u s army corps of engineers	federal	114	[('federal', 'JJ')]	True	False
user name	demographic	126	[('demographic', 'JJ')]	True	False
christianity	traditional	682	[('traditional', 'JJ')]	True	False
awareness	psychological	106	[('psychological', 'JJ')]	True	False
australia	constitutional	29	[('constitutional', 'JJ')]	True	False
logarithm	elementary	17	[('elementary', 'JJ')]	True	False
modeling	empirical	11	[('empirical', 'JJ')]	True	False
high wind	severe	151	[('severe', 'JJ')]	True	False
dvds	optical	72	[('optical', 'JJ')]	True	False
wedding expense	small	653	[('small', 'JJ')]	True	False
infectious disease	external	443	[('external', 'JJ')]	True	False
dimethylamine	secondary	180	[('secondary', 'JJ')]	True	False
real estate	valuable	127	[('valuable', 'JJ')]	True	False
bluetooth	great	178	[('great', 'JJ')]	True	False
friction	mechanical	187	[('mechanical', 'JJ')]	True	False
calcium	suitable	205	[('suitable', 'JJ')]	True	False
tb	opportunistic	19	[('opportunistic', 'JJ')]	True	False
autism	complex	256	[('complex', 'JJ')]	True	False
divorce	moral	26	[('moral', 'JJ')]	True	False
nutrition	educational	56	[('educational', 'JJ')]	True	False
angola	small	653	[('small', 'JJ')]	True	False
toucan	large	852	[('large', 'JJ')]	True	False
journal of product innovation management	international	277	[('international', 'JJ')]	True	False
power	fundamental	87	[('fundamental', 'JJ')]	True	False
polyvinylpyrrolidone	synthetic	126	[('synthetic', 'JJ')]	True	False
budgeting	independent	50	[('independent', 'JJ')]	True	False
morphine	full	12	[('full', 'JJ')]	True	False
wal mart	large	852	[('large', 'JJ')]	True	False
wolf	large	852	[('large', 'JJ')]	True	False
metal	conventional	429	[('conventional', 'JJ')]	True	False
dachshund	small	653	[('small', 'JJ')]	True	False
agriculture	productive	10	[('productive', 'JJ')]	True	False
football player	professional	165	[('professional', 'JJ')]	True	False
alloy wheel	nice	15	[('nice', 'JJ')]	True	False
dent	cosmetic	64	[('cosmetic', 'JJ')]	True	False
coffee	active	130	[('active', 'JJ')]	True	False
aluminum	solid	124	[('solid', 'JJ')]	True	False
scuba diving	popular	467	[('popular', 'JJ')]	True	False
laptop	expensive	62	[('expensive', 'JJ')]	True	False
meat	agricultural	114	[('agricultural', 'JJ')]	True	False
reverse osmosis	physical	686	[('physical', 'JJ')]	True	False
rice	chinese	29	[('chinese', 'JJ')]	True	False
razor blade	personal	635	[('personal', 'JJ')]	True	False
magazine	new	16	[('new', 'JJ')]	True	False
television	unnecessary	12	[('unnecessary', 'JJ')]	True	False
sheriff	local	332	[('local', 'JJ')]	True	False
power tool	electrical	163	[('electrical', 'JJ')]	True	False
blood	unwanted	45	[('unwanted', 'JJ')]	True	False
fibroid	medical	456	[('medical', 'JJ')]	True	False
gender	global	202	[('global', 'JJ')]	True	False
scarf	personal	635	[('personal', 'JJ')]	True	False
energy	volatile	92	[('volatile', 'JJ')]	True	False
sedation	common	802	[('common', 'JJ')]	True	False
hurricane katrina	large	852	[('large', 'JJ')]	True	False
oatmeal	hot	59	[('hot', 'JJ')]	True	False
silver	non-ferrous	11	[('non-ferrous', 'JJ')]	True	False
overpopulation	environmental	592	[('environmental', 'JJ')]	True	False
human	single	74	[('single', 'JJ')]	True	False
hewlett-packard	global	202	[('global', 'JJ')]	True	False
alga	small	653	[('small', 'JJ')]	True	False
university	large	852	[('large', 'JJ')]	True	False
amazon	big	266	[('big', 'JJ')]	True	False
myoglobin	small	653	[('small', 'JJ')]	True	False
spandex	synthetic	126	[('synthetic', 'JJ')]	True	False
pencil	educational	56	[('educational', 'JJ')]	True	False
book	big	266	[('big', 'JJ')]	True	False
chlorophyll	environmental	592	[('environmental', 'JJ')]	True	False
waltz	social	388	[('social', 'JJ')]	True	False
cultural	environmental	592	[('environmental', 'JJ')]	True	False
lighting	modern	309	[('modern', 'JJ')]	True	False
dimension	physical	686	[('physical', 'JJ')]	True	False
docetaxel	single	74	[('single', 'JJ')]	True	False
gender	fundamental	87	[('fundamental', 'JJ')]	True	False
microprocessor	electronic	281	[('electronic', 'JJ')]	True	False
reading	academic	69	[('academic', 'JJ')]	True	False
loan	formal	60	[('formal', 'JJ')]	True	False
tremor	severe	151	[('severe', 'JJ')]	True	False
south dakota	rural	16	[('rural', 'JJ')]	True	False
bacteriophage	complex	256	[('complex', 'JJ')]	True	False
swiss franc	independent	50	[('independent', 'JJ')]	True	False
communication	critical	172	[('critical', 'JJ')]	True	False
power of attorney	legal	102	[('legal', 'JJ')]	True	False
polygon	single	74	[('single', 'JJ')]	True	False
calvin klein	popular	467	[('popular', 'JJ')]	True	False
water	normal	79	[('normal', 'JJ')]	True	False
koi	invasive	67	[('invasive', 'JJ')]	True	False
power outage	unexpected	30	[('unexpected', 'JJ')]	True	False
vascular endothelial growth factor	neurotrophic	12	[('neurotrophic', 'JJ')]	True	False
yogurt	soft	247	[('soft', 'JJ')]	True	False
niv	english	18	[('english', 'JJ')]	True	False
adobe	big	266	[('big', 'JJ')]	True	False
location	personal	635	[('personal', 'JJ')]	True	False
education	contextual	50	[('contextual', 'JJ')]	True	False
table	basic	667	[('basic', 'JJ')]	True	False
metal	basic	667	[('basic', 'JJ')]	True	False
farm	small	653	[('small', 'JJ')]	True	False
dell	popular	467	[('popular', 'JJ')]	True	False
egypt	northern	42	[('northern', 'JJ')]	True	False
facebook	big	266	[('big', 'JJ')]	True	False
grade	agronomic	22	[('agronomic', 'JJ')]	True	False
alcohol	risky	20	[('risky', 'JJ')]	True	False
calcium	organic	355	[('organic', 'JJ')]	True	False
hematocrit	hematological	11	[('hematological', 'JJ')]	True	False
cream	disposable	41	[('disposable', 'JJ')]	True	False
biocompatibility	desirable	29	[('desirable', 'JJ')]	True	False
human immunodeficiency virus	complex	256	[('complex', 'JJ')]	True	False
azo pigment	organic	355	[('organic', 'JJ')]	True	False
mindfulness	psychological	106	[('psychological', 'JJ')]	True	False
flint	hard	160	[('hard', 'JJ')]	True	False
monsanto	large	852	[('large', 'JJ')]	True	False
medicine	scientific	55	[('scientific', 'JJ')]	True	False
electrical	physical	686	[('physical', 'JJ')]	True	False
article	heterogeneous	15	[('heterogeneous', 'JJ')]	True	False
imagery	literary	45	[('literary', 'JJ')]	True	False
panic disorder	psychological	106	[('psychological', 'JJ')]	True	False
lycra	synthetic	126	[('synthetic', 'JJ')]	True	False
smoking	pathological	80	[('pathological', 'JJ')]	True	False
computer	modern	309	[('modern', 'JJ')]	True	False
brussel sprout	cruciferous	22	[('cruciferous', 'JJ')]	True	False
coercivity	magnetic	31	[('magnetic', 'JJ')]	True	False
ascorbic acid	cellular	81	[('cellular', 'JJ')]	True	False
olive	essential	297	[('essential', 'JJ')]	True	False
sodium hydroxide	strong	145	[('strong', 'JJ')]	True	False
cattle	herbivorous	10	[('herbivorous', 'JJ')]	True	False
aspirin	classical	92	[('classical', 'JJ')]	True	False
child	personal	635	[('personal', 'JJ')]	True	False
paracetamol	conventional	429	[('conventional', 'JJ')]	True	False
weight gain	serious	276	[('serious', 'JJ')]	True	False
education level	basic	667	[('basic', 'JJ')]	True	False
tile	porous	73	[('porous', 'JJ')]	True	False
tripod	ancillary	99	[('ancillary', 'JJ')]	True	False
steel	rigid	25	[('rigid', 'JJ')]	True	False
ionizing radiation	exogenous	40	[('exogenous', 'JJ')]	True	False
enzyme	nutritional	48	[('nutritional', 'JJ')]	True	False
parkinson s disease	common	802	[('common', 'JJ')]	True	False
kimchi	probiotic	16	[('probiotic', 'JJ')]	True	False
basketball court	athletic	32	[('athletic', 'JJ')]	True	False
biological	complex	256	[('complex', 'JJ')]	True	False
flow rate	analytical	77	[('analytical', 'JJ')]	True	False
ketoconazole	oral	110	[('oral', 'JJ')]	True	False
fuel tank	large	852	[('large', 'JJ')]	True	False
propylene glycol	organic	355	[('organic', 'JJ')]	True	False
laundry room	common	802	[('common', 'JJ')]	True	False
contract	legal	102	[('legal', 'JJ')]	True	False
eagle	natural	709	[('natural', 'JJ')]	True	False
russia	large	852	[('large', 'JJ')]	True	False
demographic	structural	156	[('structural', 'JJ')]	True	False
corn	natural	709	[('natural', 'JJ')]	True	False
brace	medical	456	[('medical', 'JJ')]	True	False
fedex	reputable	10	[('reputable', 'JJ')]	True	False
meningitis	medical	456	[('medical', 'JJ')]	True	False
resolution	spectral	11	[('spectral', 'JJ')]	True	False
chair	small	653	[('small', 'JJ')]	True	False
frequency distribution	statistical	99	[('statistical', 'JJ')]	True	False
nike	american	86	[('american', 'JJ')]	True	False
hypercholesterolemia	systemic	124	[('systemic', 'JJ')]	True	False
amazon com	large	852	[('large', 'JJ')]	True	False
agriculture	small	653	[('small', 'JJ')]	True	False
fox	mammalian	28	[('mammalian', 'JJ')]	True	False
dust	atmospheric	41	[('atmospheric', 'JJ')]	True	False
thirst	physiological	81	[('physiological', 'JJ')]	True	False
caffeine	natural	709	[('natural', 'JJ')]	True	False
methyl	organic	355	[('organic', 'JJ')]	True	False
finance	corporate	79	[('corporate', 'JJ')]	True	False
sun microsystems	industrial	201	[('industrial', 'JJ')]	True	False
case study	instructional	22	[('instructional', 'JJ')]	True	False
ethanol	anhydrous	10	[('anhydrous', 'JJ')]	True	False
forgiveness	spiritual	27	[('spiritual', 'JJ')]	True	False
cloth	ordinary	32	[('ordinary', 'JJ')]	True	False
bean	leguminous	10	[('leguminous', 'JJ')]	True	False
hispanics	ethnic	20	[('ethnic', 'JJ')]	True	False
explosive	organic	355	[('organic', 'JJ')]	True	False
eggplant	eastern	40	[('eastern', 'JJ')]	True	False
whole grain	fresh	148	[('fresh', 'JJ')]	True	False
linear	statistical	99	[('statistical', 'JJ')]	True	False
earthquake	natural	709	[('natural', 'JJ')]	True	False
meadow	open	86	[('open', 'JJ')]	True	False
tree	native	76	[('native', 'JJ')]	True	False
gender	social	388	[('social', 'JJ')]	True	False
brush	personal	635	[('personal', 'JJ')]	True	False
geese	domestic	82	[('domestic', 'JJ')]	True	False
latinos	ethnic	20	[('ethnic', 'JJ')]	True	False
shareholder	traditional	682	[('traditional', 'JJ')]	True	False
night sweat	typical	82	[('typical', 'JJ')]	True	False
rehabilitation	ancillary	99	[('ancillary', 'JJ')]	True	False
sociology	scientific	55	[('scientific', 'JJ')]	True	False
methotrexate	systemic	124	[('systemic', 'JJ')]	True	False
minivan	automotive	31	[('automotive', 'JJ')]	True	False
dementia	organic	355	[('organic', 'JJ')]	True	False
lidocaine	topical	63	[('topical', 'JJ')]	True	False
finance	administrative	93	[('administrative', 'JJ')]	True	False
lsh	external	443	[('external', 'JJ')]	True	False
otter	aquatic	90	[('aquatic', 'JJ')]	True	False
tape drive	external	443	[('external', 'JJ')]	True	False
author	detailed	63	[('detailed', 'JJ')]	True	False
nato	multilateral	17	[('multilateral', 'JJ')]	True	False
fiddle	musical	86	[('musical', 'JJ')]	True	False
fountain	small	653	[('small', 'JJ')]	True	False
laser	active	130	[('active', 'JJ')]	True	False
heart	excitable	10	[('excitable', 'JJ')]	True	False
san francisco	urban	75	[('urban', 'JJ')]	True	False
education	socioeconomic	32	[('socioeconomic', 'JJ')]	True	False
alumina	solid	124	[('solid', 'JJ')]	True	False
park	neutral	42	[('neutral', 'JJ')]	True	False
substrate	ecological	39	[('ecological', 'JJ')]	True	False
acupuncture	holistic	13	[('holistic', 'JJ')]	True	False
smoking	environmental	592	[('environmental', 'JJ')]	True	False
health administration	federal	114	[('federal', 'JJ')]	True	False
smart phone	mobile electronic	19	[('mobile', 'JJ'), ('electronic', 'JJ')]	True	False
taurine	compatible	24	[('compatible', 'JJ')]	True	False
carrier concentration	electrical	163	[('electrical', 'JJ')]	True	False
phosphorus	suitable	205	[('suitable', 'JJ')]	True	False
tris	biological	197	[('biological', 'JJ')]	True	False
density	mechanical	187	[('mechanical', 'JJ')]	True	False
community centre	local	332	[('local', 'JJ')]	True	False
encyclopedia	reputable	10	[('reputable', 'JJ')]	True	False
body condition	intrinsic	34	[('intrinsic', 'JJ')]	True	False
skin	fibrous	31	[('fibrous', 'JJ')]	True	False
bicycling	hard	160	[('hard', 'JJ')]	True	False
propionic	volatile	92	[('volatile', 'JJ')]	True	False
rug	small	653	[('small', 'JJ')]	True	False
crude oil	natural	709	[('natural', 'JJ')]	True	False
ship	large	852	[('large', 'JJ')]	True	False
gasket	expendable	20	[('expendable', 'JJ')]	True	False
is 95	cellular	81	[('cellular', 'JJ')]	True	False
cellulose	hydrolytic	15	[('hydrolytic', 'JJ')]	True	False
photo	graphic	44	[('graphic', 'JJ')]	True	False
pizza	common	802	[('common', 'JJ')]	True	False
router	tangible	53	[('tangible', 'JJ')]	True	False
dielectric constant	electric	41	[('electric', 'JJ')]	True	False
antifungal	pharmacological	36	[('pharmacological', 'JJ')]	True	False
hexavalent chromium	hazardous	102	[('hazardous', 'JJ')]	True	False
dill	common	802	[('common', 'JJ')]	True	False
super dupers	small	653	[('small', 'JJ')]	True	False
differentiation	critical	172	[('critical', 'JJ')]	True	False
parade	formal	60	[('formal', 'JJ')]	True	False
team work	personal	635	[('personal', 'JJ')]	True	False
printed circuit board	electronic	281	[('electronic', 'JJ')]	True	False
magnetic resonance imaging	conventional	429	[('conventional', 'JJ')]	True	False
greens	third	74	[('third', 'JJ')]	True	False
medical	basic	667	[('basic', 'JJ')]	True	False
insulin	peripheral	67	[('peripheral', 'JJ')]	True	False
helmet	military	18	[('military', 'JJ')]	True	False
canopy	open	86	[('open', 'JJ')]	True	False
skunk	native	76	[('native', 'JJ')]	True	False
tamil	asian	38	[('asian', 'JJ')]	True	False
kohlrabi	common	802	[('common', 'JJ')]	True	False
azathioprine	therapeutic	70	[('therapeutic', 'JJ')]	True	False
protein	functional	143	[('functional', 'JJ')]	True	False
address	personal	635	[('personal', 'JJ')]	True	False
plug	electrical	163	[('electrical', 'JJ')]	True	False
car accident	dangerous	53	[('dangerous', 'JJ')]	True	False
biopsy	medical	456	[('medical', 'JJ')]	True	False
fan	normal	79	[('normal', 'JJ')]	True	False
edta	oral	110	[('oral', 'JJ')]	True	False
screen	advanced	233	[('advanced', 'JJ')]	True	False
lathe	basic	667	[('basic', 'JJ')]	True	False
print	traditional	682	[('traditional', 'JJ')]	True	False
granola	healthy	115	[('healthy', 'JJ')]	True	False
hypertension	traditional	682	[('traditional', 'JJ')]	True	False
fall	traumatic	31	[('traumatic', 'JJ')]	True	False
radiography	diagnostic	65	[('diagnostic', 'JJ')]	True	False
mineral oil	common	802	[('common', 'JJ')]	True	False
polychlorinated biphenyl	organic	355	[('organic', 'JJ')]	True	False
anglo chinese school	good	61	[('good', 'JJ')]	True	False
taxation	sensitive	195	[('sensitive', 'JJ')]	True	False
alcoholics anonymous	traditional	682	[('traditional', 'JJ')]	True	False
washington	southern	60	[('southern', 'JJ')]	True	False
austria	european	108	[('european', 'JJ')]	True	False
google chrome	famous	126	[('famous', 'JJ')]	True	False
security	administrative	93	[('administrative', 'JJ')]	True	False
fertilizer	variable	52	[('variable', 'JJ')]	True	False
flower	perishable	38	[('perishable', 'JJ')]	True	False
video game	electronic	281	[('electronic', 'JJ')]	True	False
money	basic	667	[('basic', 'JJ')]	True	False
sunflower	common	802	[('common', 'JJ')]	True	False
acid	incompatible	11	[('incompatible', 'JJ')]	True	False
vancouver	urban	75	[('urban', 'JJ')]	True	False
body weight	physiological	81	[('physiological', 'JJ')]	True	False
carbohydrate	essential	297	[('essential', 'JJ')]	True	False
arrear	undesirable	45	[('undesirable', 'JJ')]	True	False
canoeing	traditional	682	[('traditional', 'JJ')]	True	False
url	statistical	99	[('statistical', 'JJ')]	True	False
wire	electrical	163	[('electrical', 'JJ')]	True	False
finite element method	conventional	429	[('conventional', 'JJ')]	True	False
swordfish	large	852	[('large', 'JJ')]	True	False
charge	physicochemical	72	[('physicochemical', 'JJ')]	True	False
apache	open	86	[('open', 'JJ')]	True	False
lung	soft	247	[('soft', 'JJ')]	True	False
affirmative action	social	388	[('social', 'JJ')]	True	False
radiation	external	443	[('external', 'JJ')]	True	False
engineering	advanced	233	[('advanced', 'JJ')]	True	False
war	external	443	[('external', 'JJ')]	True	False
melphalan	chemotherapeutic	33	[('chemotherapeutic', 'JJ')]	True	False
bread	fresh	148	[('fresh', 'JJ')]	True	False
wallboard	porous	73	[('porous', 'JJ')]	True	False
unique identifier	anonymous	10	[('anonymous', 'JJ')]	True	False
myalgia	systemic	124	[('systemic', 'JJ')]	True	False
ethyl alcohol	aliphatic	53	[('aliphatic', 'JJ')]	True	False
boiling point	physical	686	[('physical', 'JJ')]	True	False
extinction coefficient	optical	72	[('optical', 'JJ')]	True	False
discount	financial	212	[('financial', 'JJ')]	True	False
acne	temporary	54	[('temporary', 'JJ')]	True	False
purchase order	financial	212	[('financial', 'JJ')]	True	False
exercise	supplementary	33	[('supplementary', 'JJ')]	True	False
polytetrafluoroethylene	synthetic	126	[('synthetic', 'JJ')]	True	False
mahatma gandhi	great	178	[('great', 'JJ')]	True	False
trust	positive	70	[('positive', 'JJ')]	True	False
governor	local	332	[('local', 'JJ')]	True	False
cruise	domestic	82	[('domestic', 'JJ')]	True	False
aluminum	electrical	163	[('electrical', 'JJ')]	True	False
gold	suitable	205	[('suitable', 'JJ')]	True	False
kinase	regulatory	41	[('regulatory', 'JJ')]	True	False
molybdenum	heavy	207	[('heavy', 'JJ')]	True	False
new orleans	large	852	[('large', 'JJ')]	True	False
paper	carbonaceous	14	[('carbonaceous', 'JJ')]	True	False
standard	detailed	63	[('detailed', 'JJ')]	True	False
gouda	soft	247	[('soft', 'JJ')]	True	False
saving	macroeconomic	33	[('macroeconomic', 'JJ')]	True	False
map	small	653	[('small', 'JJ')]	True	False
piano	big	266	[('big', 'JJ')]	True	False
frankincense	precious	24	[('precious', 'JJ')]	True	False
confusion	negative	109	[('negative', 'JJ')]	True	False
propyl gallate	synthetic	126	[('synthetic', 'JJ')]	True	False
fish	good	61	[('good', 'JJ')]	True	False
forward contract	financial	212	[('financial', 'JJ')]	True	False
meat	healthy	115	[('healthy', 'JJ')]	True	False
skin conductance	biological	197	[('biological', 'JJ')]	True	False
ginkgo biloba	natural	709	[('natural', 'JJ')]	True	False
motivation	soft	247	[('soft', 'JJ')]	True	False
coffee pot	small	653	[('small', 'JJ')]	True	False
homework	daily	99	[('daily', 'JJ')]	True	False
jojoba	essential	297	[('essential', 'JJ')]	True	False
google	technological	54	[('technological', 'JJ')]	True	False
hepatitis c	viral	54	[('viral', 'JJ')]	True	False
jpmorgan	big	266	[('big', 'JJ')]	True	False
anti cancer	beneficial	42	[('beneficial', 'JJ')]	True	False
access control	conventional	429	[('conventional', 'JJ')]	True	False
size	normal	79	[('normal', 'JJ')]	True	False
internal revenue service	federal	114	[('federal', 'JJ')]	True	False
succinic acid	aliphatic	53	[('aliphatic', 'JJ')]	True	False
hemoglobin	clinical	183	[('clinical', 'JJ')]	True	False
sit-ups	abdominal	18	[('abdominal', 'JJ')]	True	False
ruby	precious	24	[('precious', 'JJ')]	True	False
ipad	portable electronic	43	[('portable', 'JJ'), ('electronic', 'JJ')]	True	False
zirconium	combustible	79	[('combustible', 'JJ')]	True	False
poultry	white	65	[('white', 'JJ')]	True	False
film	flexible	48	[('flexible', 'JJ')]	True	False
industry	contextual	50	[('contextual', 'JJ')]	True	False
guizhou	southern	60	[('southern', 'JJ')]	True	False
tumor stage	clinical	183	[('clinical', 'JJ')]	True	False
thickener	optional	126	[('optional', 'JJ')]	True	False
portland	american	86	[('american', 'JJ')]	True	False
fuel	industrial	201	[('industrial', 'JJ')]	True	False
table	sharp	49	[('sharp', 'JJ')]	True	False
fatty acid	neutral	42	[('neutral', 'JJ')]	True	False
olive oil	agricultural	114	[('agricultural', 'JJ')]	True	False
glaucoma	pathological	80	[('pathological', 'JJ')]	True	False
thomas jefferson	american	86	[('american', 'JJ')]	True	False
dissolved oxygen	environmental	592	[('environmental', 'JJ')]	True	False
paris	global	202	[('global', 'JJ')]	True	False
coronary artery disease	pathological	80	[('pathological', 'JJ')]	True	False
water supply	social	388	[('social', 'JJ')]	True	False
fracture toughness	mechanical	187	[('mechanical', 'JJ')]	True	False
oil	volatile	92	[('volatile', 'JJ')]	True	False
catheter	implantable	11	[('implantable', 'JJ')]	True	False
warehouse	big	266	[('big', 'JJ')]	True	False
flash drive	external	443	[('external', 'JJ')]	True	False
manure	natural	709	[('natural', 'JJ')]	True	False
onion	nutritious	21	[('nutritious', 'JJ')]	True	False
young s modulus	physical	686	[('physical', 'JJ')]	True	False
asean	regional	56	[('regional', 'JJ')]	True	False
sputtering	conventional	429	[('conventional', 'JJ')]	True	False
patient s age	continuous	45	[('continuous', 'JJ')]	True	False
strain	structural	156	[('structural', 'JJ')]	True	False
photo	graphical	34	[('graphical', 'JJ')]	True	False
meal	basic	667	[('basic', 'JJ')]	True	False
beetle	beneficial	42	[('beneficial', 'JJ')]	True	False
alcoholism	systemic	124	[('systemic', 'JJ')]	True	False
motorola	large	852	[('large', 'JJ')]	True	False
solution ph	effective	18	[('effective', 'JJ')]	True	False
aol	large	852	[('large', 'JJ')]	True	False
light emitting diode	electronic	281	[('electronic', 'JJ')]	True	False
tomato	complex	256	[('complex', 'JJ')]	True	False
bach	great	178	[('great', 'JJ')]	True	False
abscess	typical	82	[('typical', 'JJ')]	True	False
obstructive sleep apnea	medical	456	[('medical', 'JJ')]	True	False
exchange rate	economic	142	[('economic', 'JJ')]	True	False
window	full	12	[('full', 'JJ')]	True	False
sydney	large	852	[('large', 'JJ')]	True	False
film	audio visual	16	[('audio', 'JJ'), ('visual', 'JJ')]	True	False
depreciation	administrative	93	[('administrative', 'JJ')]	True	False
mixer	commercial	172	[('commercial', 'JJ')]	True	False
lavender	common	802	[('common', 'JJ')]	True	False
gelatin	biodegradable	19	[('biodegradable', 'JJ')]	True	False
shopping	local	332	[('local', 'JJ')]	True	False
aac	popular	467	[('popular', 'JJ')]	True	False
biology	advanced	233	[('advanced', 'JJ')]	True	False
apple safari	popular	467	[('popular', 'JJ')]	True	False
valley	topographical	11	[('topographical', 'JJ')]	True	False
tomato	sensitive	195	[('sensitive', 'JJ')]	True	False
anger	natural	709	[('natural', 'JJ')]	True	False
turmeric	common	802	[('common', 'JJ')]	True	False
gastrointestinal tract	visceral	10	[('visceral', 'JJ')]	True	False
formic	organic	355	[('organic', 'JJ')]	True	False
pulp	industrial	201	[('industrial', 'JJ')]	True	False
administrator	common	802	[('common', 'JJ')]	True	False
x ray	ancillary	99	[('ancillary', 'JJ')]	True	False
planning	administrative	93	[('administrative', 'JJ')]	True	False
clothing	flammable	80	[('flammable', 'JJ')]	True	False
semi truck	large	852	[('large', 'JJ')]	True	False
currency	regional	56	[('regional', 'JJ')]	True	False
governance	organizational	46	[('organizational', 'JJ')]	True	False
crm	big	266	[('big', 'JJ')]	True	False
